[["zh_CN","start","start"],
["zh_CN","bodongchidu","波动尺度"],
["zh_CN","bodou","波陡"],
["zh_CN","bogao","波高"],
["zh_CN","bolang","波浪"],
["zh_CN","boling","波龄"],
["zh_CN","boshukuan","波束宽"],
["zh_CN","boxiang","波向"],
["zh_CN","bulafeng","布拉风"],
["zh_CN","bulianxumian","不连续面"],
["zh_CN","caixia","彩霞"],
["zh_CN","canyufeiqi","残余废气"],
["zh_CN","canyujiangyu","残余降雨"],
["zh_CN","caoyuanqihou","草原气候"],
["zh_CN","cefengqiqiu","测风气球"],
["zh_CN","cegaogongshi","测高公式"],
["zh_CN","ceshenyi","测渗仪"],
["zh_CN","cengjiyun","层积云"],
["zh_CN","cengyun","层云"],
["zh_CN","chaliu","叉流"],
["zh_CN","chanyeqixiang","产业气象"],
["zh_CN","changbo","长波"],
["zh_CN","changlang","长浪"],
["zh_CN","changqiyubao","长期预报"],
["zh_CN","changya","场压"],
["zh_CN","chaochangbo","超长波"],
["zh_CN","chaofeng","潮风"],
["zh_CN","chaoliu","潮流"],
["zh_CN","chaoshenyu","超渗雨"],
["zh_CN","chaoshui","潮水"],
["zh_CN","chaoshuibo","潮水波"],
["zh_CN","chaowei","潮位"],
["zh_CN","chaoxi","潮汐"],
["zh_CN","chenjiang","沉降"],
["zh_CN","chenjiangsudu","沉降速度"],
["zh_CN","chenjiangwu","沉降物"],
["zh_CN","chenjuan","尘卷"],
["zh_CN","chengcengyun","成层云"],
["zh_CN","chengshiqihou","城市气候"],
["zh_CN","chengshiwu","城市雾"],
["zh_CN","chichao","赤潮"],
["zh_CN","chidaofanqixuan","赤道反气旋"],
["zh_CN","chidaoqihou","赤道气候"],
["zh_CN","chidaoqituan","赤道气团"],
["zh_CN","chongxi","冲洗"],
["zh_CN","chouwuyedan","抽污液氮"],
["zh_CN","chouyangceng","臭氧层"],
["zh_CN","chuchenguolv","除尘过滤"],
["zh_CN","chuqijiangyu","初期降雨"],
["zh_CN","chushu","处暑"],
["zh_CN","chushuang","初霜"],
["zh_CN","chuanguanjiangshuiliang","穿冠降水量"],
["zh_CN","chuantangfeng","穿堂风"],
["zh_CN","chuixue","吹雪"],
["zh_CN","chundudi","纯度低"],
["zh_CN","chunfen","春分"],
["zh_CN","chunfeng","春风"],
["zh_CN","chunhan","春寒"],
["zh_CN","chunlei","春雷"],
["zh_CN","chunxun","春汛"],
["zh_CN","chunyu","春雨"],
["zh_CN","cuihuaji","催化剂"],
["zh_CN","cuiyunhuayu","催云化雨"],
["zh_CN","dabao","大雹"],
["zh_CN","dabaoxue","大暴雪"],
["zh_CN","dabaoyu","大暴雨"],
["zh_CN","dafengjingbao","大风警报"],
["zh_CN","dafengsha","大风沙"],
["zh_CN","dafengxian","大风线"],
["zh_CN","dafengxue","大风雪"],
["zh_CN","dahan","大寒"],
["zh_CN","dalu","大陆"],
["zh_CN","daluxingqihou","大陆性气候"],
["zh_CN","daqibianjieceng","大气边界层"],
["zh_CN","daqiceng","大气层"],
["zh_CN","daqichang","大气场"],
["zh_CN","daqidian","大气电"],
["zh_CN","daqiguang","大气光"],
["zh_CN","daqihou","大气候"],
["zh_CN","daqihuanliu","大气环流"],
["zh_CN","daqijiegou","大气结构"],
["zh_CN","daqijueretu","大气绝热图"],
["zh_CN","daqikexue","大气科学"],
["zh_CN","daqikuosan","大气扩散"],
["zh_CN","daqinianxingli","大气粘性力"],
["zh_CN","daqiquan","大气圈"],
["zh_CN","daqishidu","大气湿度"],
["zh_CN","daqituanliu","大气湍流"],
["zh_CN","daqiwenbo","大气文波"],
["zh_CN","daqiwodonglun","大气涡动论"],
["zh_CN","daqiwuran","大气污染"],
["zh_CN","daqixianxiang","大气现象"],
["zh_CN","dashu","大暑"],
["zh_CN","dawu","大雾"],
["zh_CN","dawujingbao","大雾警报"],
["zh_CN","daxue","大雪"],
["zh_CN","dayang","大洋"],
["zh_CN","dayu","大雨"],
["zh_CN","daiwenxing","带纹型"],
["zh_CN","danfenziceng","单分子层"],
["zh_CN","danshuiyulengqi","氮水预冷器"],
["zh_CN","danxishi","氮稀释"],
["zh_CN","danyun","淡云"],
["zh_CN","daochunhan","倒春寒"],
["zh_CN","daohuanganzaoqi","倒换干燥器"],
["zh_CN","daohuangmei","倒黄梅"],
["zh_CN","dengpianchaxian","等偏差线"],
["zh_CN","dengshangpengzhang","等熵膨胀"],
["zh_CN","dengwenjieliuxiaoying","等温节流效应"],
["zh_CN","dengwenxiaolv","等温效率"],
["zh_CN","dengyaxian","等压线"],
["zh_CN","dengyuliang","等雨量"],
["zh_CN","dengyuliangxian","等雨量线"],
["zh_CN","dikongjiliu","低空急流"],
["zh_CN","dikuan","底宽"],
["zh_CN","dimianguancha","地面观察"],
["zh_CN","diqiya","低气压"],
["zh_CN","diweidu","低纬度"],
["zh_CN","diwen","地温"],
["zh_CN","diwenfa","低温法"],
["zh_CN","diwenhuanreqi","低温换热器"],
["zh_CN","diwenjishu","低温技术"],
["zh_CN","diwenyetichucunrongqi","低温液体储存容器"],
["zh_CN","diwu","低雾"],
["zh_CN","dixiang","地象"],
["zh_CN","dixingjiangshui","地形降水"],
["zh_CN","dixingyu","地形雨"],
["zh_CN","diya","低压"],
["zh_CN","diyacao","低压槽"],
["zh_CN","diyachucunrongqi","低压储存容器"],
["zh_CN","diyadai","低压带"],
["zh_CN","diyafanyingrongqi","低压反应容器"],
["zh_CN","diyarongqi","低压容器"],
["zh_CN","diyazhongxin","低压中心"],
["zh_CN","dizhen","地震"],
["zh_CN","dizhenhaixiao","地震海啸"],
["zh_CN","dizhishidai","地质时代"],
["zh_CN","dizhizaihaiqixiang","地质灾害气象"],
["zh_CN","dizhizaihaiqixiangtiaojianjingbao","地质灾害气象条件警报"],
["zh_CN","dizhou","地轴"],
["zh_CN","dizhuanfeng","地转风"],
["zh_CN","dizhuanpiancha","地转偏差"],
["zh_CN","dizhuanpianxiangli","地转偏向力"],
["zh_CN","dianbo","颠簸"],
["zh_CN","dianchuchen","电除尘"],
["zh_CN","dianguangyuanhunheqiti","电光源混合气体"],
["zh_CN","dianguangyuanqi","电光源气"],
["zh_CN","dianjiangshuiliang","点降水量"],
["zh_CN","dianjiedianshuiyinwenduji","电接点水银温度计"],
["zh_CN","dianliceng","电离层"],
["zh_CN","dianyuliang","点雨量"],
["zh_CN","dianziliu","电子流"],
["zh_CN","dianziweitanzhen","电子微探针"],
["zh_CN","diaoyun","吊云"],
["zh_CN","dinglianghua","定量化"],
["zh_CN","dingtoufeng","顶头风"],
["zh_CN","dongbannian","冬半年"],
["zh_CN","dongbeidiya","东北低压"],
["zh_CN","dongbeilengwo","东北冷涡"],
["zh_CN","dongbeixinfeng","东北信风"],
["zh_CN","dongfeng","东风"],
["zh_CN","dongfengbo","东风波"],
["zh_CN","dongfengbodong","东风波动"],
["zh_CN","dongfengdai","东风带"],
["zh_CN","donghai","冻害"],
["zh_CN","donghaiqixuan","东海气旋"],
["zh_CN","donghanchangshiqihou","冬寒常湿气候"],
["zh_CN","donghanxiayuqihou","冬寒夏雨气候"],
["zh_CN","dongjie","冻结"],
["zh_CN","dongjiefa","冻结法"],
["zh_CN","dongliqixiang","动力气象"],
["zh_CN","dongnanxinfeng","东南信风"],
["zh_CN","dongyadacao","东亚大槽"],
["zh_CN","dongyajifeng","东亚季风"],
["zh_CN","dongyu","冻雨"],
["zh_CN","dongyujingbao","冻雨警报"],
["zh_CN","dongzhi","冬至"],
["zh_CN","duanbo","短波"],
["zh_CN","duiliu","对流"],
["zh_CN","duiliuceng","对流层"],
["zh_CN","duiliucengding","对流层顶"],
["zh_CN","duiliuxingjiangshui","对流性降水"],
["zh_CN","duoyuqihou","多雨气候"],
["zh_CN","duoyun","多云"],
["zh_CN","eerninuo","厄尔尼诺"],
["zh_CN","eerninuoxianxiang","厄尔尼诺现象"],
["zh_CN","ercidaqi","二次大气"],
["zh_CN","ercikongqi","二次空气"],
["zh_CN","ershisijieqi","二十四节气"],
["zh_CN","eryijiliumi","二乙基硫醚"],
["zh_CN","faminzhesuanxishu","发皿折算系数"],
["zh_CN","fanlinglun","泛灵论"],
["zh_CN","fanqixuan","反气旋"],
["zh_CN","fanshehong","反射虹"],
["zh_CN","fanshelv","反射率"],
["zh_CN","fanxinfeng","反信风"],
["zh_CN","fanzhaolv","反照率"],
["zh_CN","fangdukouzhao","防毒口罩"],
["zh_CN","fangfenglin","防风林"],
["zh_CN","fangremianxingzhuang","放热面形状"],
["zh_CN","fangshewuran","放射污染"],
["zh_CN","fangshexingsanluowu","放射性散落物"],
["zh_CN","fangwulin","防雾林"],
["zh_CN","fangzaicuoshi","防灾措施"],
["zh_CN","feijian","飞溅"],
["zh_CN","feijunzhiqiceng","非均质气层"],
["zh_CN","fenfeng","焚风"],
["zh_CN","fenfengxianxiang","焚风现象"],
["zh_CN","fenziliang","分子量"],
["zh_CN","fenzishaichunhuaqi","分子筛纯化器"],
["zh_CN","fengbao","风暴"],
["zh_CN","fengbaochao","风暴潮"],
["zh_CN","fengbaochaojingbao","风暴潮警报"],
["zh_CN","fengbei","风杯"],
["zh_CN","fengchang","风场"],
["zh_CN","fenghai","风害"],
["zh_CN","fengji","风季"],
["zh_CN","fengji","风级"],
["zh_CN","fengkuoxianyi","风廓线仪"],
["zh_CN","fenglang","风浪"],
["zh_CN","fenglijianruo","风力减弱"],
["zh_CN","fengmian","锋面"],
["zh_CN","fengmianjiangshui","锋面降水"],
["zh_CN","fengmianqixuan","锋面气旋"],
["zh_CN","fengmianwu","锋面雾"],
["zh_CN","fengqichang","风气场"],
["zh_CN","fengqiebian","风切变"],
["zh_CN","fengqiu","风球"],
["zh_CN","fengqu","锋区"],
["zh_CN","fengricheng","风日程"],
["zh_CN","fengshi","风蚀"],
["zh_CN","fengshi","风时"],
["zh_CN","fengsu","风速"],
["zh_CN","fengsubiao","风速表"],
["zh_CN","fengxiang","风向"],
["zh_CN","fengxiangbiao","风向标"],
["zh_CN","fengxiangji","风向鸡"],
["zh_CN","fengxiangyi","风向仪"],
["zh_CN","fengyan","风眼"],
["zh_CN","fubing","浮冰"],
["zh_CN","fuchen","浮尘"],
["zh_CN","fuhan","伏旱"],
["zh_CN","fuhedanweixian","复合单位线"],
["zh_CN","fure","复热"],
["zh_CN","furedai","副热带"],
["zh_CN","furedaigaoya","副热带高压"],
["zh_CN","furedaijifengqihou","副热带季风气候"],
["zh_CN","fushebiao","辐射表"],
["zh_CN","fusheneng","辐射能"],
["zh_CN","fushewu","辐射雾"],
["zh_CN","fusheyi","辐射仪"],
["zh_CN","fushidanweixian","复式单位线"],
["zh_CN","fushiguochengxian","复式过程线"],
["zh_CN","fuxue","覆雪"],
["zh_CN","fuyun","复云"],
["zh_CN","ganceng","干层"],
["zh_CN","ganfeng","干风"],
["zh_CN","ganhan","干旱"],
["zh_CN","ganhandai","干旱带"],
["zh_CN","ganhandiqu","干旱地区"],
["zh_CN","ganhandu","干旱度"],
["zh_CN","ganhanqushuiwenxue","干旱区水文学"],
["zh_CN","ganhanzhishu","干旱指数"],
["zh_CN","ganjuere","干绝热"],
["zh_CN","gankongqi","干空气"],
["zh_CN","ganshibiao","干湿表"],
["zh_CN","ganzao","干燥"],
["zh_CN","ganzaodu","干燥度"],
["zh_CN","ganzaodugao","干燥度高"],
["zh_CN","gaocengdaqi","高层大气"],
["zh_CN","gaocengjianzhufeng","高层建筑风"],
["zh_CN","gaocengyun","高层云"],
["zh_CN","gaochundanqi","高纯氮气"],
["zh_CN","gaochunqiti","高纯气体"],
["zh_CN","gaochunqingqi","高纯氢气"],
["zh_CN","gaochunyaqi","高纯氩气"],
["zh_CN","gaochunyangqi","高纯氧气"],
["zh_CN","gaodiqihou","高地气候"],
["zh_CN","gaojiyun","高积云"],
["zh_CN","gaokongfeng","高空风"],
["zh_CN","gaokongguancha","高空观察"],
["zh_CN","gaokongjiliu","高空急流"],
["zh_CN","gaokonglengwo","高空冷涡"],
["zh_CN","gaokongqixiang","高空气象"],
["zh_CN","gaoqiya","高气压"],
["zh_CN","gaoshanguancha","高山观察"],
["zh_CN","gaoweidu","高纬度"],
["zh_CN","gaowen","高温"],
["zh_CN","gaowenjingbao","高温警报"],
["zh_CN","gaowu","高雾"],
["zh_CN","gaoya","高压"],
["zh_CN","gaoyadai","高压带"],
["zh_CN","gaoyaji","高压脊"],
["zh_CN","gaoyazhongxin","高压中心"],
["zh_CN","gaoyuanqihou","高原气候"],
["zh_CN","gaoyun","高云"],
["zh_CN","gongxifunengli","共吸附能力"],
["zh_CN","guqiufeng","锢囚锋"],
["zh_CN","guwu","谷雾"],
["zh_CN","guyu","谷雨"],
["zh_CN","guance","观测"],
["zh_CN","guanxingbo","惯性波"],
["zh_CN","guanxinglichuchen","惯性力除尘"],
["zh_CN","guanghuan","光环"],
["zh_CN","guangxiang","光象"],
["zh_CN","guoduceng","过渡层"],
["zh_CN","guojiyuntu","国际云图"],
["zh_CN","guolvchuchen","过滤除尘"],
["zh_CN","guoneichengshitianqi","国内城市天气"],
["zh_CN","hadelaihuanliu","哈得来环流"],
["zh_CN","hahuanliu","哈环流"],
["zh_CN","haibinqihou","海滨气候"],
["zh_CN","haibing","海冰"],
["zh_CN","haibo","海波"],
["zh_CN","haichao","海潮"],
["zh_CN","haifeng","海风"],
["zh_CN","hailang","海浪"],
["zh_CN","hailiu","海流"],
["zh_CN","hailongjuan","海龙卷"],
["zh_CN","hailufeng","海陆风"],
["zh_CN","haiqu","海区"],
["zh_CN","haishui","海水"],
["zh_CN","haiwu","海雾"],
["zh_CN","haixiao","海啸"],
["zh_CN","haiyangqixiang","海洋气象"],
["zh_CN","haiyangxingqihou","海洋性气候"],
["zh_CN","hanchao","寒潮"],
["zh_CN","hanchaojingbao","寒潮警报"],
["zh_CN","handai","寒带"],
["zh_CN","handong","寒冬"],
["zh_CN","hanfeng","寒风"],
["zh_CN","hanjiebaohuqi","焊接保护气"],
["zh_CN","hanleng","寒冷"],
["zh_CN","hanliu","寒流"],
["zh_CN","hanlu","寒露"],
["zh_CN","hanlufeng","寒露风"],
["zh_CN","hannian","旱年"],
["zh_CN","hanqi","寒气"],
["zh_CN","hanre","寒热"],
["zh_CN","hanshubiao","寒暑表"],
["zh_CN","hanzhouqi","旱周期"],
["zh_CN","hangkongqixiang","航空气象"],
["zh_CN","hefeng","和风"],
["zh_CN","hemianjiangshuiliang","河面降水量"],
["zh_CN","heiyu","黑雨"],
["zh_CN","heizai","黑灾"],
["zh_CN","heizi","黑子"],
["zh_CN","hengfeng","恒风"],
["zh_CN","hongcai","虹彩"],
["zh_CN","hongchao","红潮"],
["zh_CN","hongshui","洪水"],
["zh_CN","hongshuiguochengxian","洪水过程线"],
["zh_CN","huabeiyuji","华北雨季"],
["zh_CN","huananqianxunqi","华南前汛期"],
["zh_CN","huashengyun","滑升云"],
["zh_CN","huaxiqiuyu","华西秋雨"],
["zh_CN","huaxuebaozha","化学爆炸"],
["zh_CN","huanjing","幻景"],
["zh_CN","huanjinggonghai","环境公害"],
["zh_CN","huanjingqixiang","环境气象"],
["zh_CN","huanjingwuranjianceqi","环境污染检测气"],
["zh_CN","huanrexitong","换热系统"],
["zh_CN","huanri","幻日"],
["zh_CN","huangdao","黄道"],
["zh_CN","huangyu","黄雨"],
["zh_CN","huiqipai","汇气排"],
["zh_CN","hunheceng","混合层"],
["zh_CN","huoshan","火山"],
["zh_CN","huoshanlei","火山雷"],
["zh_CN","huoxing","火星"],
["zh_CN","jibenqihouzhan","基本气候站"],
["zh_CN","jibing","积冰"],
["zh_CN","jicengyun","积层云"],
["zh_CN","jichen","积尘"],
["zh_CN","jididongfengdai","极地东风带"],
["zh_CN","jifenjieliuxiaoying","积分节流效应"],
["zh_CN","jifeng","季风"],
["zh_CN","jifeng","疾风"],
["zh_CN","jifeng","级风"],
["zh_CN","jifengcao","季风槽"],
["zh_CN","jifengjiliu","极峰急流"],
["zh_CN","jifenglun","极风论"],
["zh_CN","jifengyujifengqihou","季风与季风气候"],
["zh_CN","jiguang","极光"],
["zh_CN","jiguangqi","激光气"],
["zh_CN","jiguiqixiangweixing","极轨气象卫星"],
["zh_CN","jiheyubao","集合预报"],
["zh_CN","jiliu","急流"],
["zh_CN","jiliuzhou","急流轴"],
["zh_CN","jishuiliang","积水量"],
["zh_CN","jixianbaoyu","极限暴雨"],
["zh_CN","jixianjiangyu","极限降雨"],
["zh_CN","jixue","积雪"],
["zh_CN","jiyuyun","积雨云"],
["zh_CN","jiyun","积云"],
["zh_CN","jiyunchidu","积云尺度"],
["zh_CN","jiarefa","加热法"],
["zh_CN","jiawenganzaoqi","加温干燥器"],
["zh_CN","jiawu","假雾"],
["zh_CN","jianbeng","碱泵"],
["zh_CN","jianbingqi","间冰期"],
["zh_CN","jiancewangluo","监测网络"],
["zh_CN","jianjiehuanliu","间接环流"],
["zh_CN","jianyazhengfa","减压蒸发"],
["zh_CN","jianyeguolvqi","碱液过滤器"],
["zh_CN","jiangbao","降雹"],
["zh_CN","jiangdinenghao","降低能耗"],
["zh_CN","jianghuaiqixuan","江淮气旋"],
["zh_CN","jianghuaiqiebianxian","江淮切变线"],
["zh_CN","jiangshui","降水"],
["zh_CN","jiangshuiliang","降水量"],
["zh_CN","jiangshuiliangyubao","降水量预报"],
["zh_CN","jiangshuiqiangdu","降水强度"],
["zh_CN","jiangyazaisheng","降压再生"],
["zh_CN","jiangyu","降雨"],
["zh_CN","jiangyufenbu","降雨分布"],
["zh_CN","jiangyuliang","降雨量"],
["zh_CN","jiangyuqiangdu","降雨强度"],
["zh_CN","jiaodongliang","角动量"],
["zh_CN","jiaotongqixiang","交通气象"],
["zh_CN","jiebing","结冰"],
["zh_CN","jiediceng","接地层"],
["zh_CN","jieliu","截留"],
["zh_CN","jielu","结露"],
["zh_CN","jieshiyingyong","解释应用"],
["zh_CN","jiexijishu","解吸技术"],
["zh_CN","jinjiqieduanfa","紧急切断阀"],
["zh_CN","jinlang","津浪"],
["zh_CN","jingbaoyuliang","净暴雨量"],
["zh_CN","jingfushe","净辐射"],
["zh_CN","jinghuaxitong","净化系统"],
["zh_CN","jingliugongkuang","精馏工况"],
["zh_CN","jingliuxitong","精馏系统"],
["zh_CN","jingxiayouhaikongqi","井下有害空气"],
["zh_CN","jingya","精氩"],
["zh_CN","jingyuliang","净雨量"],
["zh_CN","jingzhi","惊至"],
["zh_CN","jingzhifeng","静止锋"],
["zh_CN","jingzhiqixiang","静止气象"],
["zh_CN","jingzhiqixiangweixing","静止气象卫星"],
["zh_CN","judifeng","局地风"],
["zh_CN","jufeng","飓风"],
["zh_CN","jupingxian","距平线"],
["zh_CN","juxingjisuanji","巨型计算机"],
["zh_CN","juancengyun","卷层云"],
["zh_CN","juancengyun","娟层云"],
["zh_CN","juandiejiyun","卷叠积云"],
["zh_CN","juanjiyun","卷积云"],
["zh_CN","juanjiyun","娟积云"],
["zh_CN","juanyun","卷云"],
["zh_CN","juanyun","绢云"],
["zh_CN","jueduishidu","绝对湿度"],
["zh_CN","juerefangqi","绝热放气"],
["zh_CN","juerejieliu","绝热节流"],
["zh_CN","jueretu","绝热图"],
["zh_CN","junzhiceng","均质层"],
["zh_CN","junzhiqiceng","均质气层"],
["zh_CN","kaidong","开冻"],
["zh_CN","keguanfenxi","客观分析"],
["zh_CN","kejifazhan","科技发展"],
["zh_CN","kejiangshuiliang","可降水量"],
["zh_CN","keliaolili","柯里奥利力"],
["zh_CN","kenengzhengfaliang","可能蒸发量"],
["zh_CN","keningxingqiti","可凝性气体"],
["zh_CN","keranchengfen","可燃成分"],
["zh_CN","keshili","柯氏力"],
["zh_CN","kongfenkongzhishi","空分控制室"],
["zh_CN","kongjianchidu","空间尺度"],
["zh_CN","kongjiantianqixue","空间天气学"],
["zh_CN","kongqishidu","空气湿度"],
["zh_CN","kongqishuifen","空气水分"],
["zh_CN","kongqiwendu","空气温度"],
["zh_CN","kongqiwuran","空气污染"],
["zh_CN","kongqiwuranjingbao","空气污染警报"],
["zh_CN","kure","酷热"],
["zh_CN","kushu","酷暑"],
["zh_CN","kushuinian","枯水年"],
["zh_CN","kuangfeng","狂风"],
["zh_CN","kuanglang","狂浪"],
["zh_CN","kuangre","狂热"],
["zh_CN","kuangtao","狂涛"],
["zh_CN","lanina","拉尼娜"],
["zh_CN","leibao","雷暴"],
["zh_CN","leibaotianqijingbao","雷暴天气警报"],
["zh_CN","leidian","雷电"],
["zh_CN","leidianyun","雷电云"],
["zh_CN","leihai","雷害"],
["zh_CN","leiji","雷击"],
["zh_CN","leijiyuliangqi","累积雨量器"],
["zh_CN","leiming","雷鸣"],
["zh_CN","leinuoyingli","雷诺应力"],
["zh_CN","leiyu","雷雨"],
["zh_CN","leiyuyun","雷雨云"],
["zh_CN","leizhenyu","雷阵雨"],
["zh_CN","lengcao","冷槽"],
["zh_CN","lengdong","冷冻"],
["zh_CN","lengfeng","冷锋"],
["zh_CN","lengfeng","冷风"],
["zh_CN","lengfeng","冷峰"],
["zh_CN","lengfengshiqiebian","冷锋式切变"],
["zh_CN","lengfengyu","冷锋雨"],
["zh_CN","lenggaoya","冷高压"],
["zh_CN","lenghai","冷害"],
["zh_CN","lengkongqi","冷空气"],
["zh_CN","lengliangpingheng","冷量平衡"],
["zh_CN","lengningzhengfaqi","冷凝蒸发器"],
["zh_CN","lengningzuoyong","冷凝作用"],
["zh_CN","lengpingliu","冷平流"],
["zh_CN","lengxia","冷夏"],
["zh_CN","lichun","立春"],
["zh_CN","lidong","立冬"],
["zh_CN","lifeng","厉风"],
["zh_CN","liqiu","立秋"],
["zh_CN","lixia","立夏"],
["zh_CN","lixinlichuchen","离心力除尘"],
["zh_CN","lianyin","连阴"],
["zh_CN","lianyinyu","连阴雨"],
["zh_CN","liangdu","亮度"],
["zh_CN","liangxueqi","量雪器"],
["zh_CN","liangzihua","量子化"],
["zh_CN","liefeng","烈风"],
["zh_CN","linwan","磷烷"],
["zh_CN","linyu","霖雨"],
["zh_CN","lingdianqi","零点气"],
["zh_CN","liuyuxiangying","流域响应"],
["zh_CN","longjuan","龙卷"],
["zh_CN","longjuanfeng","龙卷风"],
["zh_CN","longjuanjingbao","龙卷警报"],
["zh_CN","longjuanqixuan","龙卷气旋"],
["zh_CN","ludian","露点"],
["zh_CN","ludianwendu","露点温度"],
["zh_CN","luhancheng","陆汉城"],
["zh_CN","lulongjuan","陆龙卷"],
["zh_CN","luzhu","露珠"],
["zh_CN","luanliu","乱流"],
["zh_CN","luolei","落雷"],
["zh_CN","luosibeibo","罗斯贝波"],
["zh_CN","lvjiao","铝胶"],
["zh_CN","mairushizhengfamin","埋入式蒸发皿"],
["zh_CN","mangzhong","芒种"],
["zh_CN","maomaoyu","毛毛雨"],
["zh_CN","maoyifeng","贸易风"],
["zh_CN","meiyu","梅雨"],
["zh_CN","meiyufeng","梅雨锋"],
["zh_CN","meiyujijie","梅雨季节"],
["zh_CN","mengguqixuan","蒙古气旋"],
["zh_CN","miwu","迷雾"],
["zh_CN","mianjiangshuiliang","面降水量"],
["zh_CN","mianyu","绵雨"],
["zh_CN","mocaceng","摩擦层"],
["zh_CN","mocali","摩擦力"],
["zh_CN","mofenlifa","膜分离法"],
["zh_CN","moguyun","蘑菇云"],
["zh_CN","monijiangyuqi","模拟降雨器"],
["zh_CN","moshizhengfaqi","膜式蒸发器"],
["zh_CN","muxing","木星"],
["zh_CN","nanfangtaodong","南方涛动"],
["zh_CN","nanfeng","南风"],
["zh_CN","nanyagaoya","南亚高压"],
["zh_CN","neiyun","内晕"],
["zh_CN","nengjiandu","能见度"],
["zh_CN","nengliangpingheng","能量平衡"],
["zh_CN","nifeng","逆风"],
["zh_CN","nikanuoxunhuan","逆卡诺循环"],
["zh_CN","niliuwencha","逆流温差"],
["zh_CN","niwen","逆温"],
["zh_CN","niwenceng","逆温层"],
["zh_CN","ningjiehe","凝结核"],
["zh_CN","ningjiezuoyong","凝结作用"],
["zh_CN","nongjiyun","浓积云"],
["zh_CN","nongwu","浓雾"],
["zh_CN","nongyeqixiang","农业气象"],
["zh_CN","nongyun","浓云"],
["zh_CN","nuandong","暖冬"],
["zh_CN","nuanfeng","暖锋"],
["zh_CN","nuanfeng","暖峰"],
["zh_CN","nuanfengshiqiebian","暖锋式切变"],
["zh_CN","nuanfengyu","暖锋雨"],
["zh_CN","nuangaoya","暖高压"],
["zh_CN","nuankongqi","暖空气"],
["zh_CN","nuanliu","暖流"],
["zh_CN","nuanpingliu","暖平流"],
["zh_CN","nuanqi","暖气"],
["zh_CN","nuanyun","暖云"],
["zh_CN","pashanyun","爬山云"],
["zh_CN","paiqijinghua","排气净化"],
["zh_CN","paiqiyandu","排气烟度"],
["zh_CN","pangtuodayu","滂沱大雨"],
["zh_CN","paodaoshicheng","跑道视程"],
["zh_CN","penlinshi","喷淋式"],
["zh_CN","pengzhangjizhilengliang","膨胀机制冷量"],
["zh_CN","pengzhangshiwenduji","膨胀式温度计"],
["zh_CN","pili","霹雳"],
["zh_CN","piyekenisi","皮耶克尼斯"],
["zh_CN","piandongfeng","偏东风"],
["zh_CN","pianxifeng","偏西风"],
["zh_CN","pingheng","平衡"],
["zh_CN","pinghengqi","平衡气"],
["zh_CN","pingliu","平流"],
["zh_CN","pingliuceng","平流层"],
