[["zh_CN","start","start"],
["zh_CN","baijizhengyiner","白芨蒸银耳"],
["zh_CN","baijiuzhizhengyu","白酒汁蒸鱼"],
["zh_CN","baikouyangrou","白扣羊肉"],
["zh_CN","baimaogengeli","白茅根蛤蜊"],
["zh_CN","baimaofudu","白髦浮渡"],
["zh_CN","baimihuangluo","白蜜黄螺"],
["zh_CN","baiqieji","白切鸡"],
["zh_CN","baiqieyangrou","白切羊肉"],
["zh_CN","baishaoyuchi","白烧鱼翅"],
["zh_CN","baizhujianpizhou","白术健脾粥"],
["zh_CN","baizhujianpiyu","白术健脾粥"],
["zh_CN","baizhuzhudutang","白术猪肚汤"],
["zh_CN","baizhuzhudushang","白术猪肚汤"],
["zh_CN","baitangbanoupian","白糖拌藕片"],
["zh_CN","baitangpanoupian","白糖拌藕片"],
["zh_CN","baiwanzi","白丸子"],
["zh_CN","baixiangkouji","白鲞扣鸡"],
["zh_CN","baiyangshengeng","白羊肾羹"],
["zh_CN","baiyinruyi","白银如意"],
["zh_CN","baiyoudoufu","白油豆腐"],
["zh_CN","baiyouganpian","白油肝片"],
["zh_CN","baiyouroupian","白油肉片"],
["zh_CN","baiyufeicui","白玉翡翠"],
["zh_CN","baiyutaohua","白玉桃花"],
["zh_CN","baiyunzhushou","白云猪手"],
["zh_CN","baizhanji","白斩鸡"],
["zh_CN","baizhicaixin","白汁菜心"],
["zh_CN","baizhichangyu","白汁鲳鱼"],
["zh_CN","baizhiguiyu","白汁桂鱼"],
["zh_CN","baizhiguiyu","白汁鳜鱼"],
["zh_CN","baizhiniujin","白汁牛筋"],
["zh_CN","baizhiniurou","白汁牛肉"],
["zh_CN","baizhiquanyu","白汁全鱼"],
["zh_CN","baizhiwuliuyu","白汁五柳鱼"],
["zh_CN","baizhixianmo","白汁鲜蘑"],
["zh_CN","baizhiyudu","白汁鱼肚"],
["zh_CN","baizhiyuancai","白汁圆菜"],
["zh_CN","baizhizhengyu","白汁蒸鱼"],
["zh_CN","baizhidangguiliyutang","白芷当归鲤鱼汤"],
["zh_CN","baizhidangguiliyushang","白芷当归鲤鱼汤"],
["zh_CN","baizhitang","白芷汤"],
["zh_CN","baizhishang","白芷汤"],
["zh_CN","baizhouzi","白肘子"],
["zh_CN","baizhujiyu","白煮鲫鱼"],
["zh_CN","baizhurou","白煮肉"],
["zh_CN","baizhuo","白灼"],
["zh_CN","baizhuodongfengluo","白灼东风螺"],
["zh_CN","baizhuojiweixia","白灼基围虾"],
["zh_CN","baizhuojiukong","白灼九孔"],
["zh_CN","baizhuoxia","白灼虾"],
["zh_CN","baizhuoha","白灼虾"],
["zh_CN","baizhuoxianyouyu","白灼鲜鱿鱼"],
["zh_CN","baizhuoxiangluopian","白灼响螺片"],
["zh_CN","baicaoshuangjidan","百草霜鸡蛋"],
["zh_CN","baihechaoxilanhua","百合炒西兰花"],
["zh_CN","baihechenpijiyutang","百合陈皮鲫鱼汤"],
["zh_CN","baihedihuangzhou","百合地黄粥"],
["zh_CN","baihedihuangyu","百合地黄粥"],
["zh_CN","baihehongzaozhou","百合红枣粥"],
["zh_CN","baihehongzaoyu","百合红枣粥"],
["zh_CN","baihejiyutang","百合鲫鱼汤"],
["zh_CN","baihekoujingua","百合扣金瓜"],
["zh_CN","baihelingzhi","百合灵芝"],
["zh_CN","baiheliujipian","百合熘鸡片"],
["zh_CN","baiheniurou","百合牛肉"],
["zh_CN","baiheyinerluohanguotang","百合银耳罗汉果汤"],
["zh_CN","baiheyinerluohanguoshang","百合银耳罗汉果汤"],
["zh_CN","baiheyuyuan","百合鱼圆"],
["zh_CN","baihezaoguitang","百合枣龟汤"],
["zh_CN","baihezaojuntang","百合枣龟汤"],
["zh_CN","baihezaoqiutang","百合枣龟汤"],
["zh_CN","baihezaoguishang","百合枣龟汤"],
["zh_CN","baihezaojunshang","百合枣龟汤"],
["zh_CN","baihezaoqiushang","百合枣龟汤"],
["zh_CN","baihezaorentang","百合枣仁汤"],
["zh_CN","baihezaorenshang","百合枣仁汤"],
["zh_CN","baihuadaxia","百花大虾"],
["zh_CN","baihuadongguaqiu","百花冬瓜球"],
["zh_CN","baihuaji","百花鸡"],
["zh_CN","baihuajianniangjiaozi","百花煎酿椒子"],
["zh_CN","baihualiaoshen","百花辽参"],
["zh_CN","baihuayashe","百花鸭舌"],
["zh_CN","baihuazhenzhuyu","百花珍珠鱼"],
["zh_CN","bainiaochaofeng","百鸟朝凤"],
["zh_CN","bairenquanya","百仁全鸭"],
["zh_CN","baishoutao","百寿桃"],
["zh_CN","baizidonggua","百子冬瓜"],
["zh_CN","banzhiganbei","扳指干贝"],
["zh_CN","banyutang","斑鱼汤"],
["zh_CN","banyushang","斑鱼汤"],
["zh_CN","banlibaolaoji","板栗煲老鸡"],
["zh_CN","banlihongshaorou","板栗红烧肉"],
["zh_CN","banlimengongtingji","板栗闷宫廷鸡"],
["zh_CN","banlimenziji","板栗焖仔鸡"],
["zh_CN","banlishaocaixin","板栗烧菜心"],
["zh_CN","banliziji","板栗仔鸡"],
["zh_CN","bantiao","粄条"],
["zh_CN","banjianzhuyinyu","半煎煮银鱼"],
["zh_CN","bandoufugansi","拌豆腐干丝"],
["zh_CN","pandoufugansi","拌豆腐干丝"],
["zh_CN","bandusi","拌肚丝"],
["zh_CN","pandusi","拌肚丝"],
["zh_CN","banezhang","拌鹅掌"],
["zh_CN","panezhang","拌鹅掌"],
["zh_CN","banfoshouhaizhepi","拌佛手海蜇皮"],
["zh_CN","panfoshouhaizhepi","拌佛手海蜇皮"],
["zh_CN","banhaizhe","拌海蜇"],
["zh_CN","panhaizhe","拌海蜇"],
["zh_CN","banhuanggua","拌黄瓜"],
["zh_CN","panhuanggua","拌黄瓜"],
["zh_CN","banjikuai","拌鸡块"],
["zh_CN","panjikuai","拌鸡块"],
["zh_CN","banjisi","拌鸡丝"],
["zh_CN","panjisi","拌鸡丝"],
["zh_CN","banshuangsun","拌双笋"],
["zh_CN","panshuangsun","拌双笋"],
["zh_CN","bansuoyihuanggua","拌蓑衣黄瓜"],
["zh_CN","pansuoyihuanggua","拌蓑衣黄瓜"],
["zh_CN","bantiancaisi","拌甜菜丝"],
["zh_CN","pantiancaisi","拌甜菜丝"],
["zh_CN","bantiancaitou","拌甜菜头"],
["zh_CN","pantiancaitou","拌甜菜头"],
["zh_CN","banwosun","拌莴笋"],
["zh_CN","panwosun","拌莴笋"],
["zh_CN","banxiguapi","拌西瓜皮"],
["zh_CN","panxiguapi","拌西瓜皮"],
["zh_CN","banxierou","拌蟹肉"],
["zh_CN","panxierou","拌蟹肉"],
["zh_CN","banyazhang","拌鸭掌"],
["zh_CN","panyazhang","拌鸭掌"],
["zh_CN","banyiner","拌银耳"],
["zh_CN","panyiner","拌银耳"],
["zh_CN","bangbangji","棒棒鸡"],
["zh_CN","bangbangjisi","棒棒鸡丝"],
["zh_CN","baoxiantudou","包馅土豆"],
["zh_CN","baolaoji","煲老鸡"],
["zh_CN","baozaiyuwan","煲仔鱼丸"],
["zh_CN","baozhuroutang","煲猪肉汤"],
["zh_CN","baozhuroushang","煲猪肉汤"],
["zh_CN","baozhushou","煲猪手"],
["zh_CN","baobingyangrou","薄饼羊肉"],
["zh_CN","boheshucaishala","薄荷蔬菜沙拉"],
["zh_CN","baoxiangdoufu","宝箱豆腐"],
["zh_CN","baoyudazao","鲍鱼大枣"],
["zh_CN","baoyudupiantang","鲍鱼肚片汤"],
["zh_CN","baoyudupianshang","鲍鱼肚片汤"],
["zh_CN","baoyugu","鲍鱼菇"],
["zh_CN","baoyuhuizhenzhucai","鲍鱼烩珍珠菜"],
["zh_CN","baoyujiyiqiu","鲍鱼鸡翼球"],
["zh_CN","baoyulusuntang","鲍鱼芦笋汤"],
["zh_CN","baoyulusunshang","鲍鱼芦笋汤"],
["zh_CN","baoyusiguazhou","鲍鱼丝瓜粥"],
["zh_CN","baoyusiguayu","鲍鱼丝瓜粥"],
["zh_CN","baoyuzhusuntang","鲍鱼竹笋汤"],
["zh_CN","baoyuzhusunshang","鲍鱼竹笋汤"],
["zh_CN","baochaodonggu","爆炒冬菇"],
["zh_CN","baochaomoyuhua","爆炒墨鱼花"],
["zh_CN","baochaoroupian","爆炒肉片"],
["zh_CN","baochaoshanpian","爆炒鳝片"],
["zh_CN","baochaotianji","爆炒田鸡"],
["zh_CN","baochaoxiaren","爆炒虾仁"],
["zh_CN","baochaoyangdu","爆炒羊肚"],
["zh_CN","baochaoyaohua","爆炒腰花"],
["zh_CN","baochaoyouyu","爆炒鱿鱼"],
["zh_CN","baodurener","爆肚仁儿"],
["zh_CN","baoliangyang","爆两样"],
["zh_CN","baoluopian","爆螺片"],
["zh_CN","baomoyuhua","爆墨鱼花"],
["zh_CN","baomoyujuan","爆墨鱼卷"],
["zh_CN","baoniurou","爆牛肉"],
["zh_CN","baorencanjipian","爆人参鸡片"],
["zh_CN","baorenshenjipian","爆人参鸡片"],
["zh_CN","baorencenjipian","爆人参鸡片"],
["zh_CN","baorensanjipian","爆人参鸡片"],
["zh_CN","baosanyang","爆三样"],
["zh_CN","baotun","爆氽"],
["zh_CN","baowuhua","爆乌花"],
["zh_CN","baoyangrou","爆羊肉"],
["zh_CN","baoyaohua","爆腰花"],
["zh_CN","baoyuding","爆鱼丁"],
["zh_CN","baoyuzheng","爆鱼丁"],
["zh_CN","baozhuji","爆竹鸡"],
["zh_CN","beinanzhuxuetang","卑南猪血汤"],
["zh_CN","beinanzhuxueshang","卑南猪血汤"],
["zh_CN","beiqishourou","北芪瘦肉"],
["zh_CN","beixingcandilaoyatang","北杏参地老鸭汤"],
["zh_CN","beixingshendilaoyatang","北杏参地老鸭汤"],
["zh_CN","beixingcandelaoyatang","北杏参地老鸭汤"],
["zh_CN","beixingcendilaoyatang","北杏参地老鸭汤"],
["zh_CN","beixingsandilaoyatang","北杏参地老鸭汤"],
["zh_CN","beixingshendelaoyatang","北杏参地老鸭汤"],
["zh_CN","beixingcendelaoyatang","北杏参地老鸭汤"],
["zh_CN","beixingsandelaoyatang","北杏参地老鸭汤"],
["zh_CN","beixingzhufeitang","北杏猪肺汤"],
["zh_CN","beixingzhufeishang","北杏猪肺汤"],
["zh_CN","beimujiayu","贝母甲鱼"],
["zh_CN","beimushashenzhengxueli","贝母沙参蒸雪梨"],
["zh_CN","beisibacaidan","贝丝扒菜胆"],
["zh_CN","beisipacaidan","贝丝扒菜胆"],
["zh_CN","biqiluobozhou","荸荠萝卜粥"],
["zh_CN","biqiluoboyu","荸荠萝卜粥"],
["zh_CN","biqishanzhazhou","荸荠山楂粥"],
["zh_CN","biqishanzhayu","荸荠山楂粥"],
["zh_CN","bilishihuiji","比利时烩鸡"],
["zh_CN","bibolongzhou","碧波龙舟"],
["zh_CN","bibotianji","碧波田鸡"],
["zh_CN","bilvbasangu","碧绿扒三菇"],
["zh_CN","bilvpasangu","碧绿扒三菇"],
["zh_CN","bilvchuanjiaojiqiuxing","碧绿川椒鸡球杏"],
["zh_CN","bilvguiyujuan","碧绿桂鱼卷"],
["zh_CN","bilvguiyujuan","碧绿鳜鱼卷"],
["zh_CN","bilvjinyinyatiao","碧绿金银鸭条"],
["zh_CN","bilvniangxiashan","碧绿酿虾扇"],
["zh_CN","bilvnianghashan","碧绿酿虾扇"],
["zh_CN","bilvxiaren","碧绿虾仁"],
["zh_CN","bifengtangjinsuanchaoxie","避风塘金蒜炒蟹"],
["zh_CN","bianxianshuijiao","煸馅水饺"],
["zh_CN","bianfulianou","蝙蝠莲藕"],
["zh_CN","biandouchaodan","扁豆炒蛋"],
["zh_CN","biandouyimidunjijiao","扁豆薏米炖鸡脚"],
["zh_CN","biandouyimidunjijue","扁豆薏米炖鸡脚"],
["zh_CN","bieroubushentang","鳖肉补肾汤"],
["zh_CN","bieroubushenshang","鳖肉补肾汤"],
["zh_CN","bierouziyintang","鳖肉滋阴汤"],
["zh_CN","bierouziyinshang","鳖肉滋阴汤"],
["zh_CN","binghualianzibaihe","冰花莲子百合"],
["zh_CN","binghuaxuelian","冰花雪莲"],
["zh_CN","bingpiyanshuiji","冰皮盐水鸡"],
["zh_CN","bingpianchaoyouyujuan","冰片炒鱿鱼卷"],
["zh_CN","bingtangbayuanti","冰糖扒元蹄"],
["zh_CN","bingtangpayuanti","冰糖扒元蹄"],
["zh_CN","bingtangdunhaishen","冰糖炖海参"],
["zh_CN","bingtangdunzhushou","冰糖炖猪手"],
["zh_CN","bingtanggoutuitang","冰糖狗腿汤"],
["zh_CN","bingtanggoutuishang","冰糖狗腿汤"],
["zh_CN","bingtangguirou","冰糖龟肉"],
["zh_CN","bingtangjunrou","冰糖龟肉"],
["zh_CN","bingtangqiurou","冰糖龟肉"],
["zh_CN","bingtanghashima","冰糖哈士蟆"],
["zh_CN","bingtanghuangjingtang","冰糖黄精汤"],
["zh_CN","bingtanghuangjingshang","冰糖黄精汤"],
["zh_CN","bingtanglianzi","冰糖莲子"],
["zh_CN","bingtangmaque","冰糖麻雀"],
["zh_CN","bingtangrugeyanwogeng","冰糖乳鸽燕窝羹"],
["zh_CN","bingtangxianglian","冰糖湘莲"],
["zh_CN","bingtangxueeryezizhong","冰糖雪耳椰子盅"],
["zh_CN","bingtangyanwo","冰糖燕窝"],
["zh_CN","bingtangyinergeng","冰糖银耳羹"],
["zh_CN","bingtangzhengjidan","冰糖蒸鸡胆"],
["zh_CN","bingzhenfanqiezhi","冰镇番茄汁"],
["zh_CN","bingzhenhuluobozhi","冰镇胡萝卜汁"],
["zh_CN","bingzhenlusunzhi","冰镇芦笋汁"],
["zh_CN","bolanshizhengyu","波兰式蒸鱼"],
["zh_CN","bolimingxia","玻璃明虾"],
["zh_CN","bolisuji","玻璃酥鸡"],
["zh_CN","bolixianmo","玻璃鲜墨"],
["zh_CN","boliyouyu","玻璃鱿鱼"],
["zh_CN","boboji","钵钵鸡"],
["zh_CN","bocaibanfensi","菠菜拌粉丝"],
["zh_CN","bocaidazaozhou","菠菜大枣粥"],
["zh_CN","bocaidazaoyu","菠菜大枣粥"],
["zh_CN","bocaidanrong","菠菜蛋蓉"],
["zh_CN","bocaijibao","菠菜鸡煲"],
["zh_CN","bocaijidantang","菠菜鸡蛋汤"],
["zh_CN","bocaijianbing","菠菜煎饼"],
["zh_CN","bocaijingoudoufutang","菠菜金钩豆腐汤"],
["zh_CN","bocainaidoufu","菠菜奶豆腐"],
["zh_CN","bocaiwanzitang","菠菜丸子汤"],
["zh_CN","bocaiwanzishang","菠菜丸子汤"],
["zh_CN","bocaiwoguo","菠菜卧果"],
["zh_CN","bocaiyagantang","菠菜鸭肝汤"],
["zh_CN","bocaiyaganshang","菠菜鸭肝汤"],
["zh_CN","bocaiyupiantang","菠菜鱼片汤"],
["zh_CN","bocaiyupianshang","菠菜鱼片汤"],
["zh_CN","bojiaoyouyufang","菠饺鱿鱼方"],
["zh_CN","bojiaoyudu","菠饺鱼肚"],
["zh_CN","boluochaoyapian","菠萝炒鸭片"],
["zh_CN","boluoguiyu","菠萝桂鱼"],
["zh_CN","boluoguiyu","菠萝鳜鱼"],
["zh_CN","boluojiding","菠萝鸡丁"],
["zh_CN","boluoliangbanhuoya","菠萝凉拌火鸭"],
["zh_CN","boluolongyanyu","菠萝龙眼鱼"],
["zh_CN","boluomingxiapian","菠萝明虾片"],
["zh_CN","boluopinhuoe","菠萝拼火鹅"],
["zh_CN","boluosanwenyu","菠萝三文鱼"],
["zh_CN","boluoxiaqiu","菠萝虾球"],
["zh_CN","bolannang","泊兰馕"],
["zh_CN","polannang","泊兰馕"],
["zh_CN","buxueyangrouwufatang","补血羊肉乌发汤"],
["zh_CN","buxueyangrouwufashang","补血羊肉乌发汤"],
["zh_CN","caidaiyutou","彩带鱼头"],
["zh_CN","caijiaochaoxiangchang","彩椒炒香肠"],
["zh_CN","caiselijisi","彩色里脊丝"],
["zh_CN","caiserousi","彩色肉丝"],
["zh_CN","caibazhouzi","菜扒肘子"],
["zh_CN","caipazhouzi","菜扒肘子"],
["zh_CN","caigankourou","菜干扣肉"],
["zh_CN","caiganyashenmizaotang","菜干鸭肾蜜枣汤"],
["zh_CN","caiganyashenmizaoshang","菜干鸭肾蜜枣汤"],
["zh_CN","caihe","菜合"],
["zh_CN","caige","菜合"],
["zh_CN","caihuashadan","菜花沙蛋"],
["zh_CN","cailianzitang","菜莲子汤"],
["zh_CN","caixinchaozhugan","菜心炒猪肝"],
["zh_CN","caixinshaorouyugan","菜心烧肉鱼干"],
["zh_CN","caiyuanniurou","菜远牛肉"],
["zh_CN","caiyuanshengyuqiu","菜远生鱼球"],
["zh_CN","caiyuanyuzantiantui","菜远玉簪田腿"],
["zh_CN","canguitang","参龟汤"],
["zh_CN","shenguitang","参龟汤"],
["zh_CN","cenguitang","参龟汤"],
["zh_CN","sanguitang","参龟汤"],
["zh_CN","canguishang","参龟汤"],
["zh_CN","canqiutang","参龟汤"],
["zh_CN","canjuntang","参龟汤"],
["zh_CN","shenjuntang","参龟汤"],
["zh_CN","shenqiutang","参龟汤"],
["zh_CN","shenguishang","参龟汤"],
["zh_CN","sanguishang","参龟汤"],
["zh_CN","cenguishang","参龟汤"],
["zh_CN","sanqiutang","参龟汤"],
["zh_CN","cenqiutang","参龟汤"],
["zh_CN","sanjuntang","参龟汤"],
["zh_CN","cenjuntang","参龟汤"],
["zh_CN","canjunshang","参龟汤"],
["zh_CN","canqiushang","参龟汤"],
["zh_CN","shenjunshang","参龟汤"],
["zh_CN","shenqiushang","参龟汤"],
["zh_CN","cenjunshang","参龟汤"],
["zh_CN","sanjunshang","参龟汤"],
["zh_CN","cenqiushang","参龟汤"],
["zh_CN","sanqiushang","参龟汤"],
["zh_CN","canguodunshourou","参果炖瘦肉"],
["zh_CN","shenguodunshourou","参果炖瘦肉"],
["zh_CN","cenguodunshourou","参果炖瘦肉"],
["zh_CN","sanguodunshourou","参果炖瘦肉"],
["zh_CN","shenmaituanyu","参麦团鱼"],
["zh_CN","shenmaixuelishouroutang","参麦雪梨瘦肉汤"],
["zh_CN","shenmaixuelishouroushang","参麦雪梨瘦肉汤"],
["zh_CN","shenqidunbaifeng","参芪炖白凤"],
["zh_CN","shenqihongzaorugetang","参芪红枣乳鸽汤"],
["zh_CN","shenqihongzaorugeshang","参芪红枣乳鸽汤"],
["zh_CN","shenqizhengzhuxin","参芪蒸猪心"],
["zh_CN","shenrongjiroutang","参茸鸡肉汤"],
["zh_CN","shenrongjiroushang","参茸鸡肉汤"],
["zh_CN","canzaomingzhujiayu","参枣明珠甲鱼"],
["zh_CN","shenzaomingzhujiayu","参枣明珠甲鱼"],
["zh_CN","cenzaomingzhujiayu","参枣明珠甲鱼"],
["zh_CN","sanzaomingzhujiayu","参枣明珠甲鱼"],
["zh_CN","canzhengshanduan","参蒸鳝段"],
["zh_CN","shenzhengshanduan","参蒸鳝段"],
["zh_CN","cenzhengshanduan","参蒸鳝段"],
["zh_CN","sanzhengshanduan","参蒸鳝段"],
["zh_CN","candouchaodan","蚕豆炒蛋"],
["zh_CN","candouchaoroupian","蚕豆炒肉片"],
["zh_CN","candouchaoxiaren","蚕豆炒虾仁"],
["zh_CN","candouchunsun","蚕豆春笋"],
["zh_CN","cangeryeweiliyu","苍耳叶煨鳢鱼"],
["zh_CN","cangerxieweiliyu","苍耳叶煨鳢鱼"],
["zh_CN","cangxinyuyuan","藏心鱼圆"],
["zh_CN","zangxinyuyuan","藏心鱼圆"],
["zh_CN","caomurou","槽母肉"],
["zh_CN","caogushaosun","草菇烧笋"],
["zh_CN","caoguxilanhua","草菇西兰花"],
["zh_CN","caoguzhengji","草菇蒸鸡"],
["zh_CN","caomeihuanggua","草莓黄瓜"],
